ZIP,NAME,FACILITY_TYPE,latitude,longitude
33178,MIAMI AIRPORT WEST/DORAL TOWNEPLACE SUITES,Hotel/Motel,25.80749,-80.36742
33139,MIAMI BCH MARRIOTT AT SO BEACH,Hotel/Motel,25.77041,-80.13228
33141,MIAMI BEACH BYRON SUITES,Hotel/Motel,25.85879,-80.12373
33140,MIAMI BEACH EDITION HOTEL,Hotel/Motel,25.80532,-80.12411
33139,MIAMI BEACH INTERNATIONAL HOSTEL,Hotel/Motel,25.78147,-80.13119
33140,MIAMI BEACH RESORT AND SPA,Hotel/Motel,25.82395,-80.12152
33134,MIAMI EXECUTIVE MOTEL,Hotel/Motel,25.76418,-80.26648
33159,MIAMI INT'L AIRPORT HOTEL,Hotel/Motel,25.784,-80.26277
33014,MIAMI LAKES HOTEL AND GOLF,Hotel/Motel,25.91572,-80.32202
33016,MIAMI LAKES TOWNEPLACE SUITES,Hotel/Motel,25.91387,-80.33148
33010,MIAMI MANSION MOTEL,Hotel/Motel,25.81414,-80.26841
33156,MIAMI MARRIOTT DADELAND,Hotel/Motel,25.68515,-80.31424
33126,MIAMI PRINCESS HOTEL,Hotel/Motel,25.78306,-80.26485
33130,MIAMI RIVER INN,Hotel/Motel,25.77237,-80.20137
33166,MIAMI SPRINGS INN,Hotel/Motel,25.8088,-80.27251
33166,MIAMI SPRINGS INN,Hotel/Motel,25.8083,-80.27238
33132,MIAMI SUN HOTEL,Hotel/Motel,25.77666,-80.19218
33137,MIDTOWN HOTEL INVESTMENT LLC,Hotel/Motel,25.80878,-80.19206
33141,MIMOSA,Hotel/Motel,25.84861,-80.1197
33139,MLB 1032 MICHIGAN AVENUE LLC & LIDO 1032 MICHIGAN AVENUE LLC,Hotel/Motel,25.78123,-80.13877
33139,MLB 1440 PENN AVENUE LLC & LIDO 1440 PENN AVENUE LLC,Hotel/Motel,25.78705,-80.13438
33139,MLB 1534 EUCLID AVENUE LLC & LIDO 1534 EUCLID AVENUE LLC,Hotel/Motel,25.7882,-80.13569
33139,"MLB 1536 JEFFERSON AVENUE, LLC & LIDO 1536 JEFFERSON AVENUE, LLC",Hotel/Motel,25.78822,-80.13794
33139,MONDRIAN SOUTH BEACH,Hotel/Motel,25.78194,-80.14278
33139,MORENO'S CUBA,Hotel/Motel,25.79483,-80.12979
33166,MOTEL 6,Hotel/Motel,25.80843,-80.31614
33189,MOTEL 6 # 2017,Hotel/Motel,25.57832,-80.36603
33135,MOTEL 77,Hotel/Motel,25.7653,-80.24361
33137,MOTEL BIANCO,Hotel/Motel,25.82485,-80.18656
33138,MOTEL BLU,Hotel/Motel,25.84631,-80.18498
33010,MOTEL PRESIDENTE,Hotel/Motel,25.81077,-80.26342
33168,MOTEL SEVEN,Hotel/Motel,25.89758,-80.21073
33133,MR C,Hotel/Motel,25.72792,-80.24217
33139,NASSAU SUITES HOTEL,Hotel/Motel,25.78584,-80.13105
33139,NATIONAL HOTEL (THE),Hotel/Motel,25.7919,-80.12919
33139,NAUTILUS,Hotel/Motel,25.79443,-80.12834
33141,NEW CASABLANCA ON THE OCEAN,Hotel/Motel,25.84523,-80.11988
33141,NEW HOTEL,Hotel/Motel,25.85915,-80.12181
33140,NEW POINT MIAMI,Hotel/Motel,25.8341,-80.12025
33138,NEW YORKER,Hotel/Motel,25.83599,-80.18448
33160,NEWPORT BEACHSIDE HOTEL & RESORT,Hotel/Motel,25.93055,-80.12142
33147,NEXX MIAMI,Hotel/Motel,25.83808,-80.24181
33030,NEXX MOTEL,Hotel/Motel,25.47754,-80.47715
33010,NEXX MOTELS,Hotel/Motel,25.81322,-80.267
33139,NOTUS LLC,Hotel/Motel,25.78704,-80.14319
33172,NUVO SUITES,Hotel/Motel,25.79046,-80.37006
33130,OB SUITES,Hotel/Motel,25.75932,-80.19348
33139,OCEAN DRIVE SUITES,Hotel/Motel,25.77896,-80.13125
33139,OCEAN FIVE HOTEL,Hotel/Motel,25.774,-80.13235
33160,OCEAN POINT RESORT & CLUB,Hotel/Motel,25.93701,-80.1206
33139,OCEAN REEF HOTEL,Hotel/Motel,25.78247,-80.13161
33140,OCEAN SPRAY HOTEL,Hotel/Motel,25.81368,-80.12315
33141,OCEAN SURF,Hotel/Motel,25.8602,-80.12019
33141,OCEAN SURF,Hotel/Motel,25.86034,-80.1202
33140,OCEANSIDE HOTEL,Hotel/Motel,25.84436,-80.12097
33139,ODYSSEY OF SOUTH BEACH,Hotel/Motel,25.78617,-80.13099
33139,ORANGE,Hotel/Motel,25.77337,-80.1352
33144,ORANGE GROVE MOTEL,Hotel/Motel,25.76261,-80.31132
33139,ORCHID HOUSE,Hotel/Motel,25.78507,-80.13117
33010,PALACIO INN,Hotel/Motel,25.81089,-80.26383
33010,PALM AVE MOTEL,Hotel/Motel,25.83318,-80.28155
33150,PALM PLAZA MOTEL,Hotel/Motel,25.84262,-80.1963
33140,PALMS SOUTH BEACH HOTEL,Hotel/Motel,25.8061,-80.12404
33139,PARISIAN APT HTL,Hotel/Motel,25.78792,-80.13082
33030,PARK MOTEL,Hotel/Motel,25.46383,-80.47778
33141,PARK ROYAL MIAMI BEACH,Hotel/Motel,25.84809,-80.12091
33139,PARK VILLAS TH2 WEST,Hotel/Motel,25.79807,-80.13135
33139,PARK VILLAS TH5 WEST,Hotel/Motel,25.79807,-80.13135
33166,PARKWAY INN,Hotel/Motel,25.80891,-80.28836
33139,PELICAN HOTEL,Hotel/Motel,25.77856,-80.13134
33139,PENGUIN HOTEL DEVELOPMENT LLC,Hotel/Motel,25.78589,-80.12995
33139,PESTANA SOUTH BEACH HOTEL,Hotel/Motel,25.79431,-80.13055
33139,PLYMOUTH HOTEL,Hotel/Motel,25.79676,-80.13061
33134,PONCE DE LEON HOTEL,Hotel/Motel,25.75619,-80.25854
33139,PRESIDENT HOTEL,Hotel/Motel,25.786,-80.13041
33139,PRIME HOTEL,Hotel/Motel,25.76978,-80.13327
33030,PRINCE OF HOMESTEAD INN,Hotel/Motel,25.48037,-80.46435
33139,PRINCESS ANN HOTEL,Hotel/Motel,25.77983,-80.13217
33178,"PROVIDENT AT THE BLUE, DORAL - MIAMI",Hotel/Motel,25.82077,-80.33811
33126,PULLMAN MIAMI AIRPORT,Hotel/Motel,25.78205,-80.29199
33034,QUALITY INN FLORIDA CITY-HOMESTEAD,Hotel/Motel,25.44389,-80.47354
33166,QUALITY INN MIAMI AIRPORT,Hotel/Motel,25.81085,-80.32269
33176,QUALITY INN SOUTH,Hotel/Motel,25.63493,-80.33751
33010,RAINBOW INN MOTEL,Hotel/Motel,25.84744,-80.31289
33135,RAINBOW MOTEL,Hotel/Motel,25.76471,-80.23456
33166,RAMADA MIAMI AIRPORT,Hotel/Motel,25.80812,-80.27762
33135,RAMONA MOTEL,Hotel/Motel,25.77231,-80.25016
33142,RED ROOF INN #10255,Hotel/Motel,25.80641,-80.26352
33140,RED SOUTH BEACH HOTEL,Hotel/Motel,25.8062,-80.12469
33139,REDBURY SOUTH BEACH,Hotel/Motel,25.79362,-80.13005
33180,RESIDENCE INN AT AVENTURA MALL,Hotel/Motel,25.95965,-80.13985
33133,RESIDENCE INN BY MARRIOTT,Hotel/Motel,25.73082,-80.2388
33154,RESIDENCE INN BY MARRIOTT,Hotel/Motel,25.88,-80.12236
33160,RESIDENCE INN BY MARRIOTT (SUNNY ISLES),Hotel/Motel,25.93986,-80.12204
33126,RESIDENCE INN BY MARRIOTT MIAMI AIRPORT SOUTH,Hotel/Motel,25.784,-80.26277
33172,RESIDENCE INN MIAMI AIRPORT WEST DORAL,Hotel/Motel,25.80582,-80.34473
33139,RESIDENCE INN MIAMI SOUTH BEACH,Hotel/Motel,25.7922,-80.14218
33139,RICHMOND HOTEL,Hotel/Motel,25.79351,-80.12852
33154,RITZ CARLTON BAL HARBOUR,Hotel/Motel,25.89909,-80.12325
33133,RITZ CARLTON HOTEL COCONUT GROVE,Hotel/Motel,25.73082,-80.238
33149,RITZ CARLTON KEY BISCAYNE,Hotel/Motel,25.69185,-80.15796
33140,RIV FLORIDA BEACH HOTEL,Hotel/Motel,25.80674,-80.12388
33130,RIVER INN MIAMI,Hotel/Motel,25.77225,-80.2019
33131,RIVER PARK HOTEL AND SUITES,Hotel/Motel,25.46613,-80.47644
33138,RIVERSIDE MOTEL,Hotel/Motel,25.84681,-80.18663
33139,RIVIERA HOTEL APARTMENTS,Hotel/Motel,25.79629,-80.13031
33139,RIVIERA LOFTS HOTEL,Hotel/Motel,25.79584,-80.1305
33139,RIVIERE APART HOTEL,Hotel/Motel,25.7863,-80.13098
33130,ROAM MIAMI,Hotel/Motel,25.77274,-80.20139
33139,ROCK HOSTEL,Hotel/Motel,25.78499,-80.13056
33169,RODE WAY INN,Hotel/Motel,25.92769,-80.20303
33143,RODEWAY INN SOUTH MIAMI - CORAL GABLES,Hotel/Motel,25.70586,-80.29106
33134,ROSSEL INN,Hotel/Motel,25.76452,-80.26579
33138,ROYAL BUDGET INN,Hotel/Motel,25.84361,-80.18467
33139,ROYAL HOTEL,Hotel/Motel,25.77817,-80.13367
33166,RUNWAY INN MIAMI AIRPORT,Hotel/Motel,25.80888,-80.27309
33139,SAGAMORE MIAMI BEACH,Hotel/Motel,25.79163,-80.1291
33140,SAMANTHA SOUTH BEACH HOTEL,Hotel/Motel,25.80635,-80.12525
33139,SAN JUAN HOTEL,Hotel/Motel,25.79195,-80.13027
33135,SAN JUAN MOTEL,Hotel/Motel,25.76507,-80.2345
33138,SATURN MOTEL,Hotel/Motel,25.83939,-80.18408
33139,SAVOY HOTEL,Hotel/Motel,25.77372,-80.13171
33139,SDMH INTERNATIONAL LLC,Hotel/Motel,25.7794,-80.13256
33154,SEA VIEW HOTEL (THE),Hotel/Motel,25.891,-80.12302
33139,SEAGULL HOTEL MIAMI BEACH,Hotel/Motel,25.79581,-80.12788
33141,SEASIDE APARTMENT HOTEL,Hotel/Motel,25.85878,-80.12249
33139,SENSE BEACH HOUSE,Hotel/Motel,25.77344,-80.13247
33139,SETAI HOTEL,Hotel/Motel,25.7959,-80.12877
33138,SHALIMAR MOTEL,Hotel/Motel,25.83385,-80.18444
33139,SHELBORNE SOUTH BEACH,Hotel/Motel,25.79418,-80.12859
33139,SHELLEY HOTEL,Hotel/Motel,25.77902,-80.13234
33139,SHEPLEY HOTEL,Hotel/Motel,25.78493,-80.13119
33142,SHERATON MIAMI AIRPORT HOTEL & EXECUTIVE MEETING CENTER,Hotel/Motel,25.79455,-80.25946
33141,SHERRY FRONTAC,Hotel/Motel,25.84939,-80.11986
33139,SHORE CLUB HOTEL,Hotel/Motel,25.79486,-80.12856
33149,SILVER SANDS OCEANFRONT MOTEL,Hotel/Motel,25.69594,-80.15839
33137,SINBAD MOTEL,Hotel/Motel,25.83316,-80.18437
33140,SIXTY SIXTY RESORT,Hotel/Motel,25.84388,-80.12173
33140,SIXTY80 DESIGN HOTEL,Hotel/Motel,25.84408,-80.12096
33166,SLEEP INN,Hotel/Motel,25.80875,-80.2832
33130,SLS BRICKELL HOTEL,Hotel/Motel,25.76128,-80.19368
33130,SLS LUX BRICKELL,Hotel/Motel,25.76616,-80.19318
33139,SLS SOUTH BEACH,Hotel/Motel,25.79262,-80.12868
33139,SO FL VILLAS & GARDEN,Hotel/Motel,25.77329,-80.13468
33139,SOBE YOU HOTEL,Hotel/Motel,25.78101,-80.1377
33141,SOGNO DI MARE INC,Hotel/Motel,25.86646,-80.12254
33140,SOHO HOUSE,Hotel/Motel,25.81596,-80.12204
33139,SOLDATINI RENTAL,Hotel/Motel,25.7852,-80.13267
33160,SOLE ON THE OCEAN,Hotel/Motel,25.93658,-80.12078
33139,SOUTH BEACH HOTEL,Hotel/Motel,25.79643,-80.12961
33178,SOUTH RIVER SUITES,Hotel/Motel,25.88662,-80.36818
33139,SOUTH SEAS HOTEL,Hotel/Motel,25.79336,-80.12855
33178,SPRINGHILL HOTEL,Hotel/Motel,25.81065,-80.36793
33136,SPRINGHILL SUITES BY MARRIOTT,Hotel/Motel,25.78693,-80.21048
33126,SPRINGHILL SUITES MIAMI AIRPORT SOUTH,Hotel/Motel,25.77691,-80.30655
33154,ST REGIS RESORT AND RESIDENCES - BAL HARBOUR,Hotel/Motel,25.88891,-80.1223
33056,STADIUM HOTEL,Hotel/Motel,25.97114,-80.24504
33139,STANDARD MIAMI,Hotel/Motel,25.79237,-80.1494
33010,STAR MOTEL,Hotel/Motel,25.83682,-80.29871
33139,STARDUST MIAMI,Hotel/Motel,25.77969,-80.1322
33134,STARDUST MOTEL,Hotel/Motel,25.76437,-80.27031
33139,STARLITE APARTMENTS,Hotel/Motel,25.68777,-80.15853
33130,STARLITE MOTEL,Hotel/Motel,25.46254,-80.47968
33144,STARLITE WEST MOTEL,Hotel/Motel,25.76356,-80.29669
33129,STAY ALFRED,Hotel/Motel,25.75969,-80.19868
33129,STAY ALFRED,Hotel/Motel,25.75934,-80.19841
33142,STAYBRIDGE MIAMI INTERNATIONAL AIRPORT,Hotel/Motel,25.79904,-80.25513
33172,STAYBRIDGE SUITES MIAMI/DORAL,Hotel/Motel,25.80489,-80.3372
33139,STILES HOTEL,Hotel/Motel,25.7822,-80.13166
33139,SUITES ON SOUTH BEACH,Hotel/Motel,25.78466,-80.13123
33181,SUN AND SURF OF MIAMI,Hotel/Motel,25.87872,-80.16829
33154,SUN HARBOUR BOUTIQUE HOTEL,Hotel/Motel,25.88663,-80.12276
33144,SUNNYSIDE MOTEL,Hotel/Motel,25.76313,-80.29417
33135,SUNSHINE INN OF MIAMI,Hotel/Motel,25.77149,-80.24439
33134,SUNSHINE INN OF MIAMI,Hotel/Motel,25.77165,-80.27458
33134,SUNSHINE INN OF MIAMI LLC,Hotel/Motel,25.77166,-80.27502
33034,SUPER 8 MOTEL,Hotel/Motel,25.48174,-80.47751
33034,SUPER 8 MOTEL,Hotel/Motel,25.4589,-80.47794
33139,SURFCOMBER HOTEL (THE),Hotel/Motel,25.7928,-80.12894
33130,SYLVANIA HOTEL,Hotel/Motel,25.77134,-80.20293
33134,TAMIAMI INN,Hotel/Motel,25.76452,-80.26675
33160,THUNDERBIRD HOTEL,Hotel/Motel,25.94695,-80.12047
33139,TIFFANY HOTEL,Hotel/Motel,25.77831,-80.13188
33126,TOWNEPLACE SUITES MIAMI AIRPORT,Hotel/Motel,25.78299,-80.26243
33033,TOWNEPLACE SUITES MIAMI HOMESTEAD,Hotel/Motel,25.48001,-80.4328
33139,TOWNHOUSE HOTEL,Hotel/Motel,25.7952,-80.12882
33030,TRADEWINDS MOTEL,Hotel/Motel,25.47792,-80.4776
33034,TRAVELODGE FLORIDA CITY-HOMESTEAD,Hotel/Motel,25.44288,-80.47357
33015,TRIANGLE SUITES,Hotel/Motel,25.86197,-80.33182
33139,TROPICS HOTEL,Hotel/Motel,25.78882,-80.13067
33178,TRUMP DORAL (PRITIKIN),Hotel/Motel,25.81377,-80.3395
33178,TRUMP DORAL/TRUMP DORAL GOLF CLUB AND RESORT MIAMI,Hotel/Motel,25.81377,-80.3395
33160,TRUMP INTL BEACH RESORT,Hotel/Motel,25.94318,-80.12043
33154,TRYP BY WYNDHAM MIAMI BAY HARBOR,Hotel/Motel,25.886,-80.13353
33180,TURNBERRY ISLE MIAMI,Hotel/Motel,25.95977,-80.13783
33033,UPTOWN SUITES - HOMESTEAD,Hotel/Motel,25.4809,-80.43542
33139,URBANICA THE MERIDIAN HOTEL,Hotel/Motel,25.77402,-80.13636
33138,VAGABOND HOTEL,Hotel/Motel,25.84294,-80.18368
33144,VENUS MOTEL,Hotel/Motel,25.76328,-80.30713
33139,VHC HOSPITALITY,Hotel/Motel,25.77541,-80.1364
33139,VILLA ITALIA SOUTH BEACH MIAMI,Hotel/Motel,25.7735,-80.13466
33139,"VILLA, CASA CASAURINA",Hotel/Motel,25.782,-80.13061
33139,VILLAS OF ESPANOLA WAY,Hotel/Motel,25.78684,-80.13309
33139,VINTRO HOTEL,Hotel/Motel,25.79873,-80.13053
33139,VISCAY HOTEL,Hotel/Motel,25.78049,-80.13202
33131,W MIAMI HOTEL,Hotel/Motel,25.76874,-80.18952
33144,WAKAMBA MOTEL,Hotel/Motel,25.76339,-80.30178
33139,WALDORF TOWERS HOTEL,Hotel/Motel,25.7791,-80.13122
33139,WASHINGTON PARK HOTEL,Hotel/Motel,25.78153,-80.13309
33139,WASHINGTON PARK HOTEL,Hotel/Motel,25.78112,-80.13313
33139,WASHINGTON PARK HOTEL,Hotel/Motel,25.78175,-80.13307
33139,WASHINGTON PARK HOTEL,Hotel/Motel,25.7814,-80.1331
33140,WESTOVER ARMS HOTEL,Hotel/Motel,25.81336,-80.1232
33139,WHITELAW HOTEL & LOUNGE,Hotel/Motel,25.77848,-80.13246
33166,WINGATE BY WYNDHAM MIAMI AIRPORT,Hotel/Motel,25.80837,-80.32299
33139,WINTER HAVEN,Hotel/Motel,25.78535,-80.13002
33137,WISHES HOTEL BISCAYNE,Hotel/Motel,25.8099,-80.18986
33137,WOODSPRING SUITES MIAMI SOUTHWEST,Hotel/Motel,25.61967,-80.38192
33132,YVE HOTEL MIAMI,Hotel/Motel,25.77568,-80.1882
33139,Z OCEAN,Hotel/Motel,25.78701,-80.13034
